model_name,year,month,region,car_cnt,brand_id
투싼,2024,04,세종시,33,7
투싼,2024,04,울산시,224,7
투싼,2024,04,인천시,279,7
투싼,2024,04,전라남도,302,7
투싼,2024,04,전라북도,142,7
투싼,2024,04,제주도,238,7
투싼,2024,04,충청남도,173,7
투싼,2024,04,충청북도,147,7
투싼,2024,05,강원도,169,7
투싼,2024,05,경기도,1115,7
투싼,2024,05,경상남도,430,7
투싼,2024,05,경상북도,229,7
투싼,2024,05,광주시,83,7
투싼,2024,05,대구시,172,7
투싼,2024,05,대전시,118,7
투싼,2024,05,부산시,298,7
투싼,2024,05,서울시,504,7
투싼,2024,05,세종시,35,7
투싼,2024,05,울산시,298,7
투싼,2024,05,인천시,313,7
투싼,2024,05,전라남도,296,7
투싼,2024,05,전라북도,160,7
투싼,2024,05,제주도,207,7
투싼,2024,05,충청남도,227,7
투싼,2024,05,충청북도,142,7
투싼,2024,06,강원도,112,7
투싼,2024,06,경기도,946,7
투싼,2024,06,경상남도,386,7
투싼,2024,06,경상북도,178,7
투싼,2024,06,광주시,91,7
투싼,2024,06,대구시,145,7
투싼,2024,06,대전시,115,7
투싼,2024,06,부산시,200,7
투싼,2024,06,서울시,399,7
투싼,2024,06,세종시,32,7
투싼,2024,06,울산시,217,7
투싼,2024,06,인천시,321,7
투싼,2024,06,전라남도,326,7
투싼,2024,06,전라북도,125,7
투싼,2024,06,제주도,278,7
투싼,2024,06,충청남도,212,7
투싼,2024,06,충청북도,128,7
코란도,2023,01,강원도,12,27
코란도,2023,01,경기도,62,27
코란도,2023,01,경상남도,13,27
코란도,2023,01,경상북도,11,27
코란도,2023,01,광주시,1,27
코란도,2023,01,대구시,6,27
코란도,2023,01,대전시,2,27
코란도,2023,01,부산시,7,27
코란도,2023,01,서울시,4,27
코란도,2023,01,세종시,1,27
코란도,2023,01,울산시,2,27
코란도,2023,01,인천시,36,27
코란도,2023,01,전라남도,91,27
코란도,2023,01,전라북도,12,27
코란도,2023,01,충청남도,11,27
코란도,2023,01,충청북도,6,27
코란도,2023,02,강원도,5,27
코란도,2023,02,경기도,34,27
코란도,2023,02,경상남도,5,27
코란도,2023,02,경상북도,11,27
코란도,2023,02,광주시,4,27
코란도,2023,02,대구시,2,27
코란도,2023,02,대전시,3,27
코란도,2023,02,부산시,2,27
코란도,2023,02,서울시,6,27
코란도,2023,02,울산시,2,27
코란도,2023,02,인천시,6,27
코란도,2023,02,전라남도,3,27
코란도,2023,02,전라북도,8,27
코란도,2023,02,제주도,2,27
코란도,2023,02,충청남도,7,27
코란도,2023,02,충청북도,9,27
코란도,2023,03,강원도,7,27
코란도,2023,03,경기도,49,27
코란도,2023,03,경상남도,3,27
코란도,2023,03,경상북도,7,27
코란도,2023,03,광주시,1,27
코란도,2023,03,대구시,3,27
코란도,2023,03,대전시,5,27
코란도,2023,03,부산시,8,27
코란도,2023,03,서울시,10,27
코란도,2023,03,인천시,9,27
코란도,2023,03,전라남도,12,27
코란도,2023,03,전라북도,9,27
코란도,2023,03,제주도,2,27
코란도,2023,03,충청남도,11,27
코란도,2023,03,충청북도,6,27
코란도,2023,04,경기도,34,27
코란도,2023,04,경상남도,11,27
코란도,2023,04,경상북도,7,27
코란도,2023,04,광주시,3,27
코란도,2023,04,대전시,3,27
코란도,2023,04,부산시,8,27
코란도,2023,04,서울시,6,27
코란도,2023,04,울산시,1,27
코란도,2023,04,인천시,5,27
코란도,2023,04,전라남도,5,27
코란도,2023,04,전라북도,8,27
코란도,2023,04,제주도,5,27
코란도,2023,04,충청남도,10,27
코란도,2023,04,충청북도,11,27
코란도,2023,05,강원도,11,27
코란도,2023,05,경기도,34,27
코란도,2023,05,경상남도,11,27
코란도,2023,05,경상북도,11,27
코란도,2023,05,광주시,3,27
코란도,2023,05,대구시,4,27
코란도,2023,05,대전시,1,27
코란도,2023,05,부산시,4,27
코란도,2023,05,서울시,9,27
코란도,2023,05,인천시,31,27
코란도,2023,05,전라남도,8,27
코란도,2023,05,전라북도,4,27
코란도,2023,05,제주도,2,27
코란도,2023,05,충청남도,15,27
코란도,2023,05,충청북도,6,27
코란도,2023,06,강원도,7,27
코란도,2023,06,경기도,43,27
코란도,2023,06,경상남도,8,27
코란도,2023,06,경상북도,12,27
코란도,2023,06,광주시,1,27
코란도,2023,06,대구시,4,27
코란도,2023,06,대전시,5,27
코란도,2023,06,부산시,7,27
코란도,2023,06,서울시,8,27
코란도,2023,06,세종시,2,27
코란도,2023,06,울산시,4,27
코란도,2023,06,인천시,11,27
코란도,2023,06,전라남도,6,27
코란도,2023,06,전라북도,7,27
코란도,2023,06,제주도,2,27
코란도,2023,06,충청남도,11,27
코란도,2023,06,충청북도,10,27
코란도,2023,07,강원도,5,27
코란도,2023,07,경기도,23,27
코란도,2023,07,경상남도,3,27
코란도,2023,07,경상북도,2,27
코란도,2023,07,대구시,3,27
코란도,2023,07,대전시,5,27
코란도,2023,07,부산시,3,27
코란도,2023,07,서울시,6,27
코란도,2023,07,울산시,2,27
코란도,2023,07,인천시,10,27
코란도,2023,07,전라남도,17,27
코란도,2023,07,전라북도,4,27
코란도,2023,07,제주도,1,27
코란도,2023,07,충청남도,15,27
코란도,2023,07,충청북도,9,27
코란도,2023,08,강원도,4,27
코란도,2023,08,경기도,29,27
코란도,2023,08,경상남도,12,27
코란도,2023,08,경상북도,5,27
코란도,2023,08,광주시,1,27
코란도,2023,08,대구시,3,27
코란도,2023,08,대전시,3,27
코란도,2023,08,부산시,2,27
코란도,2023,08,서울시,11,27
코란도,2023,08,울산시,3,27
코란도,2023,08,인천시,7,27
코란도,2023,08,전라남도,8,27
코란도,2023,08,전라북도,6,27
코란도,2023,08,제주도,2,27
코란도,2023,08,충청남도,7,27
코란도,2023,08,충청북도,7,27
코란도,2023,09,강원도,7,27
코란도,2023,09,경기도,27,27
코란도,2023,09,경상남도,2,27
코란도,2023,09,경상북도,3,27
코란도,2023,09,광주시,4,27
코란도,2023,09,대구시,5,27
코란도,2023,09,대전시,3,27
코란도,2023,09,부산시,2,27
코란도,2023,09,서울시,5,27
코란도,2023,09,세종시,1,27
코란도,2023,09,울산시,1,27
코란도,2023,09,인천시,10,27
코란도,2023,09,전라남도,9,27
코란도,2023,09,전라북도,6,27
코란도,2023,09,제주도,5,27
코란도,2023,09,충청남도,9,27
코란도,2023,09,충청북도,6,27
코란도,2023,10,강원도,3,27
코란도,2023,10,경기도,21,27
코란도,2023,10,경상남도,3,27
코란도,2023,10,경상북도,4,27
코란도,2023,10,대구시,1,27
코란도,2023,10,대전시,2,27
코란도,2023,10,부산시,2,27
코란도,2023,10,서울시,4,27
코란도,2023,10,울산시,1,27
코란도,2023,10,인천시,13,27
코란도,2023,10,전라남도,8,27
코란도,2023,10,전라북도,7,27
코란도,2023,10,제주도,5,27
코란도,2023,10,충청남도,5,27
코란도,2023,10,충청북도,3,27
코란도,2023,11,강원도,5,27
코란도,2023,11,경기도,32,27
코란도,2023,11,경상남도,11,27
코란도,2023,11,경상북도,5,27
코란도,2023,11,광주시,2,27
코란도,2023,11,대구시,3,27
코란도,2023,11,대전시,1,27
코란도,2023,11,부산시,2,27
코란도,2023,11,서울시,5,27
코란도,2023,11,인천시,6,27
코란도,2023,11,전라남도,5,27
코란도,2023,11,전라북도,4,27
코란도,2023,11,제주도,2,27
코란도,2023,11,충청남도,4,27
코란도,2023,11,충청북도,8,27
코란도,2023,12,강원도,6,27
코란도,2023,12,경기도,17,27
코란도,2023,12,경상남도,6,27
코란도,2023,12,경상북도,3,27
코란도,2023,12,광주시,3,27
코란도,2023,12,대구시,5,27
코란도,2023,12,대전시,2,27
코란도,2023,12,부산시,4,27
코란도,2023,12,서울시,4,27
코란도,2023,12,울산시,1,27
코란도,2023,12,인천시,8,27
코란도,2023,12,전라남도,5,27
코란도,2023,12,전라북도,2,27
코란도,2023,12,제주도,2,27
코란도,2023,12,충청남도,6,27
코란도,2023,12,충청북도,6,27
코란도,2024,01,강원도,5,27
코란도,2024,01,경기도,32,27
코란도,2024,01,경상남도,4,27
코란도,2024,01,경상북도,11,27
코란도,2024,01,광주시,3,27
코란도,2024,01,대구시,3,27
코란도,2024,01,대전시,6,27
코란도,2024,01,부산시,1,27
코란도,2024,01,서울시,12,27
코란도,2024,01,울산시,2,27
코란도,2024,01,인천시,11,27
코란도,2024,01,전라남도,8,27
코란도,2024,01,전라북도,7,27
코란도,2024,01,제주도,1,27
코란도,2024,01,충청남도,13,27
코란도,2024,01,충청북도,11,27
코란도,2024,02,강원도,5,27
코란도,2024,02,경기도,22,27
코란도,2024,02,경상남도,5,27
코란도,2024,02,경상북도,4,27
코란도,2024,02,대구시,3,27
코란도,2024,02,대전시,6,27
코란도,2024,02,부산시,5,27
코란도,2024,02,서울시,1,27
코란도,2024,02,울산시,3,27
코란도,2024,02,인천시,6,27
코란도,2024,02,전라남도,4,27
코란도,2024,02,전라북도,2,27
코란도,2024,02,충청남도,7,27
코란도,2024,02,충청북도,4,27
코란도,2024,03,강원도,5,27
코란도,2024,03,경기도,37,27
코란도,2024,03,경상남도,8,27
코란도,2024,03,경상북도,5,27
코란도,2024,03,광주시,3,27
코란도,2024,03,대구시,8,27
코란도,2024,03,대전시,7,27
코란도,2024,03,부산시,2,27
코란도,2024,03,서울시,5,27
코란도,2024,03,세종시,1,27
코란도,2024,03,울산시,2,27
코란도,2024,03,인천시,9,27
코란도,2024,03,전라남도,6,27
코란도,2024,03,전라북도,5,27
코란도,2024,03,제주도,2,27
코란도,2024,03,충청남도,12,27
코란도,2024,03,충청북도,5,27
코란도,2024,04,강원도,8,27
코란도,2024,04,경기도,32,27
코란도,2024,04,경상남도,7,27
코란도,2024,04,경상북도,2,27
코란도,2024,04,광주시,2,27
코란도,2024,04,대구시,3,27
코란도,2024,04,대전시,1,27
코란도,2024,04,부산시,1,27
코란도,2024,04,서울시,5,27
코란도,2024,04,울산시,1,27
코란도,2024,04,인천시,7,27
코란도,2024,04,전라남도,7,27
코란도,2024,04,전라북도,8,27
코란도,2024,04,제주도,1,27
코란도,2024,04,충청남도,12,27
코란도,2024,04,충청북도,5,27
코란도,2024,05,강원도,3,27
코란도,2024,05,경기도,25,27
코란도,2024,05,경상남도,7,27
코란도,2024,05,경상북도,5,27
코란도,2024,05,광주시,6,27
코란도,2024,05,대구시,2,27
코란도,2024,05,대전시,5,27
코란도,2024,05,부산시,5,27
코란도,2024,05,서울시,6,27
코란도,2024,05,인천시,6,27
코란도,2024,05,전라남도,4,27
코란도,2024,05,전라북도,2,27
코란도,2024,05,제주도,3,27
코란도,2024,05,충청남도,5,27
코란도,2024,05,충청북도,6,27
코란도,2024,06,강원도,3,27
코란도,2024,06,경기도,34,27
코란도,2024,06,경상남도,6,27
코란도,2024,06,경상북도,8,27
코란도,2024,06,광주시,5,27
코란도,2024,06,대구시,5,27
코란도,2024,06,대전시,4,27
코란도,2024,06,부산시,5,27
코란도,2024,06,서울시,8,27
코란도,2024,06,울산시,1,27
코란도,2024,06,인천시,10,27
코란도,2024,06,전라남도,13,27
코란도,2024,06,전라북도,4,27
코란도,2024,06,제주도,5,27
코란도,2024,06,충청남도,8,27
코란도,2024,06,충청북도,2,27
GV70,2023,01,강원도,70,2
GV70,2023,01,경기도,631,2
GV70,2023,01,경상남도,119,2
GV70,2023,01,경상북도,63,2
GV70,2023,01,광주시,52,2
GV70,2023,01,대구시,103,2
GV70,2023,01,대전시,39,2
GV70,2023,01,부산시,130,2
GV70,2023,01,서울시,423,2
GV70,2023,01,세종시,18,2
GV70,2023,01,울산시,99,2
GV70,2023,01,인천시,202,2
GV70,2023,01,전라남도,70,2
GV70,2023,01,전라북도,58,2
GV70,2023,01,제주도,151,2
GV70,2023,01,충청남도,90,2
GV70,2023,01,충청북도,58,2
GV70,2023,02,강원도,24,2
GV70,2023,02,경기도,403,2
GV70,2023,02,경상남도,123,2
GV70,2023,02,경상북도,75,2
GV70,2023,02,광주시,36,2
GV70,2023,02,대구시,66,2
GV70,2023,02,대전시,37,2
GV70,2023,02,부산시,104,2
GV70,2023,02,서울시,331,2
GV70,2023,02,세종시,13,2
GV70,2023,02,울산시,122,2
GV70,2023,02,인천시,154,2
GV70,2023,02,전라남도,53,2
GV70,2023,02,전라북도,27,2
GV70,2023,02,제주도,164,2
GV70,2023,02,충청남도,45,2
GV70,2023,02,충청북도,33,2
GV70,2023,03,강원도,89,2
GV70,2023,03,경기도,787,2
GV70,2023,03,경상남도,218,2
GV70,2023,03,경상북도,117,2
GV70,2023,03,광주시,60,2
GV70,2023,03,대구시,121,2
GV70,2023,03,대전시,72,2
GV70,2023,03,부산시,211,2
GV70,2023,03,서울시,499,2
GV70,2023,03,세종시,25,2
GV70,2023,03,울산시,111,2
GV70,2023,03,인천시,185,2
GV70,2023,03,전라남도,134,2
GV70,2023,03,전라북도,104,2
GV70,2023,03,제주도,221,2
GV70,2023,03,충청남도,120,2
GV70,2023,03,충청북도,89,2
GV70,2023,04,강원도,74,2
GV70,2023,04,경기도,722,2
GV70,2023,04,경상남도,232,2
GV70,2023,04,경상북도,127,2
GV70,2023,04,광주시,57,2
GV70,2023,04,대구시,122,2
GV70,2023,04,대전시,49,2
GV70,2023,04,부산시,191,2
GV70,2023,04,서울시,472,2
GV70,2023,04,세종시,21,2
GV70,2023,04,울산시,178,2
GV70,2023,04,인천시,219,2
GV70,2023,04,전라남도,89,2
GV70,2023,04,전라북도,67,2
GV70,2023,04,제주도,250,2
GV70,2023,04,충청남도,105,2
GV70,2023,04,충청북도,52,2
GV70,2023,05,강원도,62,2
GV70,2023,05,경기도,646,2
GV70,2023,05,경상남도,151,2
GV70,2023,05,경상북도,78,2
GV70,2023,05,광주시,54,2
GV70,2023,05,대구시,101,2
GV70,2023,05,대전시,50,2
GV70,2023,05,부산시,154,2
GV70,2023,05,서울시,401,2
GV70,2023,05,세종시,18,2
GV70,2023,05,울산시,121,2
GV70,2023,05,인천시,208,2
GV70,2023,05,전라남도,65,2
GV70,2023,05,전라북도,53,2
GV70,2023,05,제주도,203,2
GV70,2023,05,충청남도,75,2
GV70,2023,05,충청북도,54,2
GV70,2023,06,강원도,96,2
GV70,2023,06,경기도,924,2
GV70,2023,06,경상남도,236,2
GV70,2023,06,경상북도,128,2
GV70,2023,06,광주시,65,2
GV70,2023,06,대구시,153,2
GV70,2023,06,대전시,73,2
GV70,2023,06,부산시,240,2
GV70,2023,06,서울시,656,2
GV70,2023,06,세종시,25,2
GV70,2023,06,울산시,195,2
GV70,2023,06,인천시,242,2
GV70,2023,06,전라남도,92,2
GV70,2023,06,전라북도,97,2
GV70,2023,06,제주도,258,2
GV70,2023,06,충청남도,115,2
GV70,2023,06,충청북도,68,2
GV70,2023,07,강원도,94,2
GV70,2023,07,경기도,945,2
GV70,2023,07,경상남도,252,2
GV70,2023,07,경상북도,123,2
GV70,2023,07,광주시,77,2
GV70,2023,07,대구시,173,2
GV70,2023,07,대전시,143,2
GV70,2023,07,부산시,200,2
GV70,2023,07,서울시,646,2
GV70,2023,07,세종시,23,2
GV70,2023,07,울산시,191,2
GV70,2023,07,인천시,247,2
GV70,2023,07,전라남도,99,2
GV70,2023,07,전라북도,83,2
GV70,2023,07,제주도,274,2
GV70,2023,07,충청남도,121,2
GV70,2023,07,충청북도,91,2
GV70,2023,08,강원도,53,2
GV70,2023,08,경기도,657,2
GV70,2023,08,경상남도,209,2
GV70,2023,08,경상북도,77,2
GV70,2023,08,광주시,56,2
GV70,2023,08,대구시,117,2
GV70,2023,08,대전시,122,2
GV70,2023,08,부산시,133,2
GV70,2023,08,서울시,499,2
GV70,2023,08,세종시,19,2
GV70,2023,08,울산시,96,2
GV70,2023,08,인천시,213,2
GV70,2023,08,전라남도,87,2
GV70,2023,08,전라북도,66,2
GV70,2023,08,제주도,129,2
GV70,2023,08,충청남도,86,2
GV70,2023,08,충청북도,63,2
GV70,2023,09,강원도,81,2
GV70,2023,09,경기도,821,2
GV70,2023,09,경상남도,178,2
GV70,2023,09,경상북도,104,2
GV70,2023,09,광주시,58,2
GV70,2023,09,대구시,100,2
GV70,2023,09,대전시,110,2
GV70,2023,09,부산시,170,2
GV70,2023,09,서울시,574,2
GV70,2023,09,세종시,25,2
GV70,2023,09,울산시,117,2
GV70,2023,09,인천시,190,2
GV70,2023,09,전라남도,97,2
GV70,2023,09,전라북도,91,2
GV70,2023,09,제주도,189,2
GV70,2023,09,충청남도,109,2
GV70,2023,09,충청북도,64,2
GV70,2023,10,강원도,80,2
GV70,2023,10,경기도,918,2
GV70,2023,10,경상남도,202,2
GV70,2023,10,경상북도,104,2
GV70,2023,10,광주시,66,2
GV70,2023,10,대구시,131,2
GV70,2023,10,대전시,96,2
GV70,2023,10,부산시,198,2
GV70,2023,10,서울시,648,2
GV70,2023,10,세종시,27,2
GV70,2023,10,울산시,116,2
GV70,2023,10,인천시,200,2
GV70,2023,10,전라남도,125,2
GV70,2023,10,전라북도,80,2
GV70,2023,10,제주도,279,2
GV70,2023,10,충청남도,114,2
GV70,2023,10,충청북도,74,2
GV70,2023,11,강원도,67,2
GV70,2023,11,경기도,681,2
GV70,2023,11,경상남도,185,2
GV70,2023,11,경상북도,89,2
GV70,2023,11,광주시,53,2
GV70,2023,11,대구시,103,2
GV70,2023,11,대전시,102,2
GV70,2023,11,부산시,217,2
GV70,2023,11,서울시,554,2
GV70,2023,11,세종시,23,2
GV70,2023,11,울산시,90,2
GV70,2023,11,인천시,193,2
GV70,2023,11,전라남도,128,2
GV70,2023,11,전라북도,73,2
GV70,2023,11,제주도,302,2
GV70,2023,11,충청남도,74,2
GV70,2023,11,충청북도,67,2
GV70,2023,12,강원도,48,2
GV70,2023,12,경기도,487,2
GV70,2023,12,경상남도,148,2
GV70,2023,12,경상북도,86,2
GV70,2023,12,광주시,30,2
GV70,2023,12,대구시,64,2
GV70,2023,12,대전시,40,2
GV70,2023,12,부산시,204,2
GV70,2023,12,서울시,319,2
GV70,2023,12,세종시,27,2
GV70,2023,12,울산시,64,2
GV70,2023,12,인천시,125,2
GV70,2023,12,전라남도,68,2
GV70,2023,12,전라북도,36,2
GV70,2023,12,제주도,250,2
GV70,2023,12,충청남도,85,2
GV70,2023,12,충청북도,41,2
GV70,2024,01,강원도,66,2
GV70,2024,01,경기도,813,2
GV70,2024,01,경상남도,144,2
GV70,2024,01,경상북도,129,2
GV70,2024,01,광주시,72,2
GV70,2024,01,대구시,112,2
GV70,2024,01,대전시,99,2
GV70,2024,01,부산시,208,2
GV70,2024,01,서울시,556,2
GV70,2024,01,세종시,29,2
GV70,2024,01,울산시,94,2
GV70,2024,01,인천시,171,2
GV70,2024,01,전라남도,109,2
GV70,2024,01,전라북도,68,2
GV70,2024,01,제주도,352,2
GV70,2024,01,충청남도,89,2
GV70,2024,01,충청북도,74,2
GV70,2024,02,강원도,38,2
GV70,2024,02,경기도,382,2
GV70,2024,02,경상남도,127,2
GV70,2024,02,경상북도,63,2
GV70,2024,02,광주시,33,2
GV70,2024,02,대구시,53,2
GV70,2024,02,대전시,75,2
GV70,2024,02,부산시,115,2
GV70,2024,02,서울시,278,2
GV70,2024,02,세종시,16,2
GV70,2024,02,울산시,43,2
GV70,2024,02,인천시,97,2
GV70,2024,02,전라남도,60,2
GV70,2024,02,전라북도,49,2
GV70,2024,02,제주도,250,2
GV70,2024,02,충청남도,45,2
GV70,2024,02,충청북도,31,2
GV70,2024,03,강원도,35,2
GV70,2024,03,경기도,256,2
GV70,2024,03,경상남도,90,2
GV70,2024,03,경상북도,24,2
GV70,2024,03,광주시,18,2
GV70,2024,03,대구시,47,2
GV70,2024,03,대전시,64,2
GV70,2024,03,부산시,89,2
GV70,2024,03,서울시,183,2
GV70,2024,03,세종시,11,2
GV70,2024,03,울산시,21,2
GV70,2024,03,인천시,61,2
GV70,2024,03,전라남도,39,2
GV70,2024,03,전라북도,32,2
GV70,2024,03,제주도,268,2
GV70,2024,03,충청남도,31,2
GV70,2024,03,충청북도,28,2
GV70,2024,04,강원도,46,2
GV70,2024,04,경기도,384,2
GV70,2024,04,경상남도,88,2
GV70,2024,04,경상북도,67,2
GV70,2024,04,광주시,36,2
GV70,2024,04,대구시,58,2
GV70,2024,04,대전시,71,2
GV70,2024,04,부산시,124,2
GV70,2024,04,서울시,243,2
GV70,2024,04,세종시,15,2
GV70,2024,04,울산시,42,2
GV70,2024,04,인천시,108,2
GV70,2024,04,전라남도,69,2
GV70,2024,04,전라북도,35,2
GV70,2024,04,제주도,252,2
GV70,2024,04,충청남도,59,2
GV70,2024,04,충청북도,31,2
GV70,2024,05,강원도,44,2
GV70,2024,05,경기도,435,2
GV70,2024,05,경상남도,126,2
GV70,2024,05,경상북도,58,2
GV70,2024,05,광주시,45,2
GV70,2024,05,대구시,75,2
GV70,2024,05,대전시,93,2
GV70,2024,05,부산시,75,2
GV70,2024,05,서울시,283,2
GV70,2024,05,세종시,13,2
GV70,2024,05,울산시,59,2
GV70,2024,05,인천시,107,2
GV70,2024,05,전라남도,64,2
GV70,2024,05,전라북도,39,2
GV70,2024,05,제주도,216,2
GV70,2024,05,충청남도,59,2
GV70,2024,05,충청북도,46,2
GV70,2024,06,강원도,110,2
GV70,2024,06,경기도,1040,2
GV70,2024,06,경상남도,265,2
GV70,2024,06,경상북도,147,2
GV70,2024,06,광주시,81,2
GV70,2024,06,대구시,210,2
GV70,2024,06,대전시,161,2
GV70,2024,06,부산시,253,2
GV70,2024,06,서울시,790,2
GV70,2024,06,세종시,30,2
GV70,2024,06,울산시,166,2
GV70,2024,06,인천시,196,2
GV70,2024,06,전라남도,125,2
GV70,2024,06,전라북도,99,2
GV70,2024,06,제주도,349,2
GV70,2024,06,충청남도,150,2
GV70,2024,06,충청북도,126,2
스팅어,2023,01,강원도,7,1
스팅어,2023,01,경기도,36,1
스팅어,2023,01,경상남도,5,1
스팅어,2023,01,경상북도,3,1
스팅어,2023,01,광주시,4,1
스팅어,2023,01,대구시,2,1
스팅어,2023,01,대전시,2,1
스팅어,2023,01,부산시,5,1
스팅어,2023,01,서울시,12,1
스팅어,2023,01,울산시,1,1
스팅어,2023,01,인천시,10,1
스팅어,2023,01,전라남도,4,1
스팅어,2023,01,전라북도,4,1
스팅어,2023,01,제주도,1,1
스팅어,2023,01,충청남도,8,1
스팅어,2023,01,충청북도,6,1
스팅어,2023,02,강원도,8,1
스팅어,2023,02,경기도,37,1
스팅어,2023,02,경상남도,5,1
스팅어,2023,02,경상북도,3,1
스팅어,2023,02,광주시,5,1
스팅어,2023,02,대구시,4,1
스팅어,2023,02,대전시,4,1
스팅어,2023,02,부산시,8,1
스팅어,2023,02,서울시,21,1
스팅어,2023,02,울산시,1,1
스팅어,2023,02,인천시,8,1
스팅어,2023,02,전라남도,4,1
스팅어,2023,02,전라북도,5,1
스팅어,2023,02,제주도,3,1
스팅어,2023,02,충청남도,5,1
스팅어,2023,02,충청북도,6,1
스팅어,2023,03,강원도,3,1
스팅어,2023,03,경기도,48,1
스팅어,2023,03,경상남도,13,1
스팅어,2023,03,경상북도,6,1
스팅어,2023,03,광주시,4,1
스팅어,2023,03,대구시,3,1
스팅어,2023,03,대전시,5,1
스팅어,2023,03,부산시,6,1
스팅어,2023,03,서울시,23,1
스팅어,2023,03,세종시,4,1
스팅어,2023,03,울산시,1,1
스팅어,2023,03,인천시,8,1
스팅어,2023,03,전라남도,7,1
스팅어,2023,03,전라북도,3,1
스팅어,2023,03,제주도,1,1
스팅어,2023,03,충청남도,7,1
스팅어,2023,03,충청북도,8,1
스팅어,2023,04,경기도,18,1
스팅어,2023,04,경상남도,6,1
스팅어,2023,04,경상북도,1,1
스팅어,2023,04,광주시,1,1
스팅어,2023,04,대구시,3,1
스팅어,2023,04,대전시,3,1
스팅어,2023,04,부산시,5,1
스팅어,2023,04,서울시,7,1
스팅어,2023,04,인천시,5,1
스팅어,2023,04,전라남도,3,1
스팅어,2023,04,전라북도,2,1
스팅어,2023,04,제주도,4,1
스팅어,2023,04,충청남도,5,1
스팅어,2023,04,충청북도,1,1
스팅어,2023,05,강원도,3,1
스팅어,2023,05,경기도,15,1
스팅어,2023,05,경상남도,2,1
스팅어,2023,05,경상북도,3,1
스팅어,2023,05,광주시,4,1
스팅어,2023,05,대구시,5,1
스팅어,2023,05,대전시,1,1
스팅어,2023,05,부산시,3,1
스팅어,2023,05,서울시,3,1
스팅어,2023,05,세종시,1,1
스팅어,2023,05,인천시,4,1
스팅어,2023,05,전라남도,3,1
스팅어,2023,05,전라북도,1,1
스팅어,2023,05,제주도,5,1
스팅어,2023,05,충청북도,3,1
스팅어,2023,06,경상남도,2,1
스팅어,2023,06,부산시,1,1
스팅어,2023,06,서울시,2,1
G80,2023,01,강원도,119,2
G80,2023,01,경기도,1025,2
G80,2023,01,경상남도,399,2
G80,2023,01,경상북도,230,2
G80,2023,01,광주시,128,2
G80,2023,01,대구시,303,2
G80,2023,01,대전시,110,2
G80,2023,01,부산시,307,2
G80,2023,01,서울시,576,2
G80,2023,01,세종시,27,2
G80,2023,01,울산시,180,2
G80,2023,01,인천시,422,2
G80,2023,01,전라남도,266,2
G80,2023,01,전라북도,153,2
G80,2023,01,제주도,386,2
G80,2023,01,충청남도,200,2
G80,2023,01,충청북도,134,2
G80,2023,02,강원도,110,2
G80,2023,02,경기도,850,2
G80,2023,02,경상남도,326,2
G80,2023,02,경상북도,158,2
G80,2023,02,광주시,82,2
G80,2023,02,대구시,227,2
G80,2023,02,대전시,90,2
G80,2023,02,부산시,248,2
G80,2023,02,서울시,592,2
G80,2023,02,세종시,27,2
G80,2023,02,울산시,184,2
G80,2023,02,인천시,372,2
G80,2023,02,전라남도,272,2
G80,2023,02,전라북도,107,2
G80,2023,02,제주도,445,2
G80,2023,02,충청남도,147,2
G80,2023,02,충청북도,116,2
G80,2023,03,강원도,102,2
G80,2023,03,경기도,873,2
G80,2023,03,경상남도,374,2
G80,2023,03,경상북도,187,2
G80,2023,03,광주시,101,2
G80,2023,03,대구시,222,2
G80,2023,03,대전시,86,2
G80,2023,03,부산시,286,2
G80,2023,03,서울시,538,2
G80,2023,03,세종시,17,2
G80,2023,03,울산시,164,2
G80,2023,03,인천시,460,2
G80,2023,03,전라남도,316,2
G80,2023,03,전라북도,128,2
G80,2023,03,제주도,427,2
G80,2023,03,충청남도,172,2
G80,2023,03,충청북도,119,2
G80,2023,04,강원도,124,2
G80,2023,04,경기도,1039,2
G80,2023,04,경상남도,370,2
G80,2023,04,경상북도,226,2
G80,2023,04,광주시,123,2
G80,2023,04,대구시,250,2
G80,2023,04,대전시,111,2
G80,2023,04,부산시,304,2
G80,2023,04,서울시,621,2
G80,2023,04,세종시,26,2
G80,2023,04,울산시,163,2
G80,2023,04,인천시,394,2
G80,2023,04,전라남도,305,2
G80,2023,04,전라북도,156,2
G80,2023,04,제주도,456,2
G80,2023,04,충청남도,198,2
G80,2023,04,충청북도,132,2
G80,2023,05,강원도,67,2
G80,2023,05,경기도,728,2
G80,2023,05,경상남도,322,2
G80,2023,05,경상북도,167,2
G80,2023,05,광주시,74,2
G80,2023,05,대구시,204,2
G80,2023,05,대전시,79,2
G80,2023,05,부산시,275,2
G80,2023,05,서울시,483,2
G80,2023,05,세종시,19,2
G80,2023,05,울산시,148,2
G80,2023,05,인천시,439,2
G80,2023,05,전라남도,541,2
G80,2023,05,전라북도,120,2
G80,2023,05,제주도,377,2
G80,2023,05,충청남도,129,2
G80,2023,05,충청북도,83,2
G80,2023,06,강원도,97,2
G80,2023,06,경기도,959,2
G80,2023,06,경상남도,394,2
G80,2023,06,경상북도,195,2
G80,2023,06,광주시,104,2
G80,2023,06,대구시,243,2
G80,2023,06,대전시,91,2
G80,2023,06,부산시,328,2
G80,2023,06,서울시,570,2
G80,2023,06,세종시,24,2
